"","country","year","infant_mortality","life_expectancy","fertility","population","gdpPercap"
"3529","Thailand",2004,16,72.2,1.56,65404522,2300
"3530","Thailand",2005,15.3,73.1,1.54,65863973,2389
"3531","Thailand",2006,14.6,73.5,1.52,66174486,2499
"3532","Thailand",2007,14,73.8,1.5,66353572,2618
"3533","Thailand",2008,13.4,73.9,1.48,66453255,2679
"3534","Thailand",2009,12.9,74,1.46,66548197,2613
"3535","Thailand",2010,12.5,74.2,1.44,66692024,2811
"3536","Thailand",2011,12,74.3,1.43,66902958,2803
"3537","Togo",1960,162.4,41.06,6.52,1580513,176
"3538","Togo",1961,159.4,41.74,6.57,1597528,195
"3539","Togo",1962,156.4,42.42,6.62,1612758,201
"3540","Togo",1963,153.5,43.1,6.68,1631763,208
"3541","Togo",1964,150.5,43.77,6.73,1662072,234
"3542","Togo",1965,147.7,44.43,6.79,1708632,262
"3543","Togo",1966,144.7,45.09,6.85,1774029,277
"3544","Togo",1967,141.8,45.75,6.91,1855445,279
"3545","Togo",1968,138.8,46.41,6.97,1945781,279
"3546","Togo",1969,135.8,47.07,7.03,2034909,296
"3547","Togo",1970,132.8,47.72,7.08,2115521,292
"3548","Togo",1971,130,48.36,7.14,2185661,283
"3549","Togo",1972,127.2,49,7.18,2247575,296
"3550","Togo",1973,124.4,49.63,7.22,2303345,300
"3551","Togo",1974,121.8,50.26,7.25,2356623,307
"3552","Togo",1975,119.2,50.88,7.28,2410446,308
"3553","Togo",1976,116.6,51.49,7.29,2464457,295
"3554","Togo",1977,114.1,52.09,7.28,2518566,308
"3555","Togo",1978,111.7,52.7,7.27,2576468,335
"3556","Togo",1979,109.2,53.29,7.24,2642845,310
"3557","Togo",1980,106.9,53.87,7.21,2720838,345
"3558","Togo",1981,104.8,54.43,7.16,2812071,322
"3559","Togo",1982,102.7,54.97,7.1,2915148,300
"3560","Togo",1983,100.7,55.48,7.03,3026378,273
"3561","Togo",1984,98.9,55.96,6.96,3140355,278
"3562","Togo",1985,97.1,56.39,6.87,3252995,283
"3563","Togo",1986,95.5,56.79,6.78,3363448,278
"3564","Togo",1987,94,57.14,6.68,3472459,271
"3565","Togo",1988,92.6,57.42,6.57,3579489,280
"3566","Togo",1989,91.4,57.65,6.45,3684309,283
"3567","Togo",1990,90.2,57.8,6.33,3786942,275
"3568","Togo",1991,89,57.8,6.21,3886858,266
"3569","Togo",1992,87.9,57.9,6.08,3984356,249
"3570","Togo",1993,86.8,57.8,5.96,4081398,206
"3571","Togo",1994,85.5,57.6,5.84,4180689,232
"3572","Togo",1995,84.2,57.6,5.73,4284286,244
"3573","Togo",1996,82.8,57.3,5.62,4392941,259
"3574","Togo",1997,81.2,56.9,5.52,4506465,289
"3575","Togo",1998,79.6,56.6,5.44,4624826,275
"3576","Togo",1999,77.9,56.8,5.36,4747665,274
"3577","Togo",2000,76.2,56.7,5.29,4874735,265
"3578","Togo",2001,74.4,56.7,5.22,5006223,254
"3579","Togo",2002,72.6,56.7,5.17,5142419,245
"3580","Togo",2003,70.8,56.4,5.11,5283246,250
"3581","Togo",2004,69.1,56.8,5.06,5428552,249
"3582","Togo",2005,67.4,56.8,5.01,5578219,245
"3583","Togo",2006,65.7,57.5,4.96,5732175,248
"3584","Togo",2007,64.1,57.5,4.92,5890414,247
"3585","Togo",2008,62.5,57.5,4.88,6052937,246
"3586","Togo",2009,60.9,58,4.84,6219761,247
"3587","Togo",2010,59.3,58.7,4.79,6390851,249
"3588","Togo",2011,57.9,59.6,4.75,6566179,252
"3589","Trinidad and Tobago",1960,56.6,63.07,5.26,848481,3313
"3590","Trinidad and Tobago",1961,54.7,63.68,5.18,865356,3705
"3591","Trinidad and Tobago",1962,53.1,64.2,5.05,880019,3743
"3592","Trinidad and Tobago",1963,51.5,64.63,4.87,892571,3897
"3593","Trinidad and Tobago",1964,50.1,64.94,4.66,903272,4145
"3594","Trinidad and Tobago",1965,48.8,65.17,4.43,912419,4132
"3595","Trinidad and Tobago",1966,47.7,65.31,4.2,919902,4264
"3596","Trinidad and Tobago",1967,46.7,65.41,3.99,925918,4323
"3597","Trinidad and Tobago",1968,45.7,65.5,3.8,931466,4522
"3598","Trinidad and Tobago",1969,44.8,65.6,3.66,937846,4613
"3599","Trinidad and Tobago",1970,43.9,65.73,3.55,945996,4735
"3600","Trinidad and Tobago",1971,43.1,65.91,3.48,956364,4733
"3601","Trinidad and Tobago",1972,42.2,66.11,3.43,968742,4942
"3602","Trinidad and Tobago",1973,41.3,66.33,3.39,982594,4953
"3603","Trinidad and Tobago",1974,40.4,66.57,3.35,997052,5067
"3604","Trinidad and Tobago",1975,39.5,66.83,3.31,1011487,5069
"3605","Trinidad and Tobago",1976,38.5,67.08,3.29,1025655,5319
"3606","Trinidad and Tobago",1977,37.4,67.33,3.27,1039757,5726
"3607","Trinidad and Tobago",1978,36.3,67.54,3.27,1054109,6213
"3608","Trinidad and Tobago",1979,35.3,67.73,3.28,1069199,6346
"3609","Trinidad and Tobago",1980,34.3,67.89,3.28,1085308,6902
"3610","Trinidad and Tobago",1981,33.3,68.03,3.28,1102562,7105
"3611","Trinidad and Tobago",1982,32.3,68.16,3.26,1120610,7272
"3612","Trinidad and Tobago",1983,31.4,68.28,3.22,1138673,6498
"3613","Trinidad and Tobago",1984,30.5,68.39,3.15,1155701,6034
"3614","Trinidad and Tobago",1985,29.8,68.5,3.06,1170935,5710
"3615","Trinidad and Tobago",1986,29,68.62,2.95,1184053,5462
"3616","Trinidad and Tobago",1987,28.4,68.74,2.83,1195243,5164
"3617","Trinidad and Tobago",1988,27.8,68.87,2.7,1204890,4922
"3618","Trinidad and Tobago",1989,27.3,68.98,2.57,1213625,4846
"3619","Trinidad and Tobago",1990,26.9,69.1,2.45,1221904,4886
"3620","Trinidad and Tobago",1991,26.5,69.3,2.34,1229906,4984
"3621","Trinidad and Tobago",1992,26.2,69.2,2.23,1237486,4872
"3622","Trinidad and Tobago",1993,25.9,69.3,2.13,1244410,4775
"3623","Trinidad and Tobago",1994,25.7,69.2,2.04,1250316,4921
"3624","Trinidad and Tobago",1995,25.6,69.3,1.96,1255001,5097
"3625","Trinidad and Tobago",1996,25.5,69.3,1.9,1258365,5284
"3626","Trinidad and Tobago",1997,25.5,69.4,1.84,1260677,5417
"3627","Trinidad and Tobago",1998,25.4,69.6,1.8,1262544,5829
"3628","Trinidad and Tobago",1999,25.4,69.3,1.77,1264781,6074
"3629","Trinidad and Tobago",2000,25.3,69.5,1.75,1267980,6430
"3630","Trinidad and Tobago",2001,25.3,69.8,1.74,1272383,6671
"3631","Trinidad and Tobago",2002,25.1,69.9,1.74,1277840,7174
"3632","Trinidad and Tobago",2003,24.7,70.4,1.75,1284052,8170
"3633","Trinidad and Tobago",2004,24.3,70.9,1.76,1290535,8772
"3634","Trinidad and Tobago",2005,23.8,71.1,1.77,1296933,9231
"3635","Trinidad and Tobago",2006,23.3,71.3,1.78,1303141,10400
"3636","Trinidad and Tobago",2007,22.8,71.5,1.79,1309260,10849
"3637","Trinidad and Tobago",2008,22.2,71.7,1.8,1315372,11090
"3638","Trinidad and Tobago",2009,21.6,71.8,1.8,1321624,10673
"3639","Trinidad and Tobago",2010,21,71.8,1.8,1328095,10619
"3640","Trinidad and Tobago",2011,20.4,71.9,1.8,1334790,10418
"3641","Turkey",1960,166,46.91,6.3,27553280,1617
"3642","Turkey",1961,161.6,47.71,6.24,28229291,1596
"3643","Turkey",1962,157.1,48.52,6.18,28909985,1646
"3644","Turkey",1963,152.6,49.35,6.1,29597047,1753
"3645","Turkey",1964,148.2,50.15,6.03,30292969,1807
"3646","Turkey",1965,144.1,50.96,5.95,31000167,1815
"3647","Turkey",1966,140.2,51.74,5.87,31718266,1973
"3648","Turkey",1967,136.6,52.48,5.8,32448404,2020
"3649","Turkey",1968,133.1,53.21,5.72,33196289,2108
"3650","Turkey",1969,129.6,53.91,5.64,33969201,2144
"3651","Turkey",1970,126.2,54.59,5.56,34772031,2163
"3652","Turkey",1971,122.8,55.27,5.48,35608079,2229
"3653","Turkey",1972,119.3,55.96,5.38,36475356,2338
"3654","Turkey",1973,115.9,56.65,5.26,37366922,2357
"3655","Turkey",1974,112.4,57.36,5.14,38272701,2430
"3656","Turkey",1975,108.8,58.08,5.01,39185637,2543
"3657","Turkey",1976,105.2,58.81,4.87,40100696,2745
"3658","Turkey",1977,101.5,59.55,4.74,41020211,2775
"3659","Turkey",1978,97.7,60.29,4.61,41953105,2754
"3660","Turkey",1979,94,61.03,4.48,42912350,2676
"3661","Turkey",1980,90.2,61.74,4.36,43905790,2551
"3662","Turkey",1981,86.4,62.45,4.24,44936836,2614
"3663","Turkey",1982,82.6,63.15,4.11,45997940,2645
"3664","Turkey",1983,78.8,63.82,3.98,47072603,2713
"3665","Turkey",1984,75.1,64.49,3.84,48138191,2831
"3666","Turkey",1985,71.5,65.15,3.7,49178079,2888
"3667","Turkey",1986,68.1,65.76,3.56,50187091,3029
"3668","Turkey",1987,64.8,66.37,3.43,51168841,3253
"3669","Turkey",1988,61.6,66.96,3.3,52126497,3267
"3670","Turkey",1989,58.6,67.53,3.18,53066569,3218
"3671","Turkey",1990,55.8,68.1,3.08,53994605,3456
"3672","Turkey",1991,53.1,68.5,2.99,54909508,3423
"3673","Turkey",1992,50.5,69.2,2.91,55811134,3537
"3674","Turkey",1993,48,69.7,2.84,56707454,3748
"3675","Turkey",1994,45.5,69.8,2.77,57608769,3517
"3676","Turkey",1995,43.1,70,2.72,58522320,3735
"3677","Turkey",1996,40.8,70.6,2.66,59451488,3948
"3678","Turkey",1997,38.5,71.2,2.61,60394104,4181
"3679","Turkey",1998,36.3,72,2.56,61344874,4211
"3680","Turkey",1999,34.2,71.5,2.51,62295617,4007
"3681","Turkey",2000,32.1,73.8,2.45,63240157,4215
"3682","Turkey",2001,30.2,74.4,2.4,64182694,3916
"3683","Turkey",2002,28.3,75.1,2.36,65125766,4097
"3684","Turkey",2003,26.5,75.1,2.31,66060121,4252
"3685","Turkey",2004,24.8,75.8,2.27,66973561,4587
"3686","Turkey",2005,23.2,76.2,2.23,67860617,4907
"3687","Turkey",2006,21.7,76.7,2.2,68704721,5181
"3688","Turkey",2007,20.2,77.4,2.17,69515492,5360
"3689","Turkey",2008,18.9,77.8,2.15,70344357,5331
"3690","Turkey",2009,17.6,78.5,2.12,71261307,5009
"3691","Turkey",2010,16.4,78.8,2.1,72310416,5388
"3692","Turkey",2011,15.3,78.8,2.08,73517002,5750
"3693","United Kingdom",1960,22.9,71.02,2.69,52410496,10023
"3694","United Kingdom",1961,22.5,70.77,2.75,52765864,10246
"3695","United Kingdom",1962,22,70.84,2.79,53146634,10308
"3696","United Kingdom",1963,21.4,70.74,2.8,53537821,10638
"3697","United Kingdom",1964,20.8,71.53,2.79,53920055,11094
"3698","United Kingdom",1965,20.1,71.52,2.76,54278349,11329
"3699","United Kingdom",1966,19.6,71.43,2.7,54606608,11491
"3700","United Kingdom",1967,19.1,72.06,2.61,54904680,11693
"3701","United Kingdom",1968,18.7,71.68,2.52,55171084,12100
"3702","United Kingdom",1969,18.4,71.64,2.41,55406435,12296
"3703","United Kingdom",1970,18,71.89,2.29,55611401,12552
"3704","United Kingdom",1971,17.7,72.2,2.18,55785325,12766
"3705","United Kingdom",1972,17.2,71.98,2.07,55927492,13187
"3706","United Kingdom",1973,16.6,72.18,1.98,56039166,14099
"3707","United Kingdom",1974,16,72.38,1.89,56122405,13887
"3708","United Kingdom",1975,15.4,72.65,1.83,56179925,13786
"3709","United Kingdom",1976,14.7,72.62,1.78,56212943,14142
"3710","United Kingdom",1977,14.1,73.11,1.74,56224944,14477
"3711","United Kingdom",1978,13.4,73.04,1.73,56223974,14947
"3712","United Kingdom",1979,12.7,73.14,1.72,56220089,15350
"3713","United Kingdom",1980,12,73.57,1.73,56221513,15029
"3714","United Kingdom",1981,11.4,73.9,1.74,56231020,14844
"3715","United Kingdom",1982,10.8,74.03,1.76,56250124,15165
"3716","United Kingdom",1983,10.4,74.28,1.78,56283959,15716
"3717","United Kingdom",1984,10,74.66,1.8,56337848,16123
"3718","United Kingdom",1985,9.7,74.51,1.81,56415196,16685
"3719","United Kingdom",1986,9.5,74.78,1.82,56519444,17323
"3720","United Kingdom",1987,9.2,75.12,1.83,56649375,18071
"3721","United Kingdom",1988,8.8,75.23,1.83,56797704,18931
"3722","United Kingdom",1989,8.4,75.36,1.82,56953861,19310
"3723","United Kingdom",1990,7.9,75.7,1.81,57110117,19407
"3724","United Kingdom",1991,7.4,76,1.8,57264600,19085
"3725","United Kingdom",1992,7,76.2,1.79,57419469,19062
"3726","United Kingdom",1993,6.6,76.3,1.78,57575969,19432
"3727","United Kingdom",1994,6.3,76.6,1.77,57736667,20208
"3728","United Kingdom",1995,6.1,76.7,1.76,57903790,20764
"3729","United Kingdom",1996,5.9,76.9,1.74,58079322,21299
"3730","United Kingdom",1997,5.8,77.1,1.73,58263858,22549
"3731","United Kingdom",1998,5.8,77.3,1.71,58456989,23338
"3732","United Kingdom",1999,5.7,77.5,1.69,58657794,24108
"3733","United Kingdom",2000,5.6,77.8,1.68,58867004,25093
"3734","United Kingdom",2001,5.4,78,1.67,59080221,25791
"3735","United Kingdom",2002,5.3,78.2,1.67,59301235,26377
"3736","United Kingdom",2003,5.3,78.4,1.69,59548421,27194
"3737","United Kingdom",2004,5.2,78.7,1.72,59846226,27858
"3738","United Kingdom",2005,5.1,79,1.76,60210012,28267
"3739","United Kingdom",2006,5,79.2,1.8,60648850,28794
"3740","United Kingdom",2007,4.9,79.5,1.84,61151820,29547
"3741","United Kingdom",2008,4.7,79.7,1.87,61689620,28967
"3742","United Kingdom",2009,4.6,80,1.89,62221164,27463
"3743","United Kingdom",2010,4.4,80.2,1.9,62716684,27816
"3744","United Kingdom",2011,4.2,80.5,1.9,63164949,27800
"3745","United States",1960,25.9,69.91,3.67,186176524,13317
"3746","United States",1961,25.4,70.32,3.63,189077076,13414
"3747","United States",1962,24.9,70.21,3.48,191860710,14026
"3748","United States",1963,24.4,70.04,3.35,194513911,14443
"3749","United States",1964,23.8,70.33,3.22,197028908,15086
"3750","United States",1965,23.3,70.41,2.93,199403532,15861
"3751","United States",1966,22.7,70.43,2.71,201629471,16705
"3752","United States",1967,22,70.76,2.56,203713082,16947
"3753","United States",1968,21.3,70.42,2.47,205687611,17590
"3754","United States",1969,20.6,70.66,2.46,207599308,17969
"3755","United States",1970,19.9,70.92,2.46,209485807,17843
"3756","United States",1971,19.1,71.24,2.27,211357912,18296
"3757","United States",1972,18.3,71.34,2.01,213219515,19138
"3758","United States",1973,17.5,71.54,1.87,215092900,20093
"3759","United States",1974,16.7,72.08,1.83,217001865,19812
"3760","United States",1975,16,72.68,1.77,218963561,19596
"3761","United States",1976,15.2,72.99,1.74,220993166,20469
"3762","United States",1977,14.5,73.38,1.78,223090871,21217
"3763","United States",1978,13.8,73.58,1.75,225239456,22197
"3764","United States",1979,13.2,74.03,1.8,227411604,22677
"3765","United States",1980,12.6,73.93,1.82,229588208,22397
"3766","United States",1981,12.1,74.36,1.81,231765783,22750
"3767","United States",1982,11.7,74.65,1.81,233953874,22091
"3768","United States",1983,11.2,74.71,1.78,236161961,22873
"3769","United States",1984,10.9,74.81,1.79,238404223,24288
"3770","United States",1985,10.6,74.79,1.84,240691557,25047
"3771","United States",1986,10.4,74.87,1.84,243032017,25656
"3772","United States",1987,10.2,75.01,1.87,245425409,26210
"3773","United States",1988,10,75.02,1.92,247865202,27016
"3774","United States",1989,9.7,75.1,2,250340795,27703
"3775","United States",1990,9.4,75.4,2.07,252847810,27937
"3776","United States",1991,9.1,75.5,2.06,255367160,27589
"3777","United States",1992,8.8,75.8,2.04,257908206,28247
"3778","United States",1993,8.5,75.7,2.02,260527420,28767
"3779","United States",1994,8.2,75.8,2,263301323,29635
"3780","United States",1995,8,75.9,1.98,266275528,30051
"3781","United States",1996,7.7,76.3,1.98,269483224,30817
"3782","United States",1997,7.5,76.6,1.97,272882865,31805
"3783","United States",1998,7.3,76.8,2,276354096,32787
"3784","United States",1999,7.2,76.9,2.01,279730801,33969
"3785","United States",2000,7.1,76.9,2.05,282895741,34990
"3786","United States",2001,7,76.9,2.03,285796198,35014
"3787","United States",2002,6.9,77.1,2.02,288470847,35324
"3788","United States",2003,6.8,77.3,2.05,291005482,35910
"3789","United States",2004,6.9,77.6,2.06,293530886,36840
"3790","United States",2005,6.8,77.6,2.06,296139635,37638
"3791","United States",2006,6.7,77.8,2.11,298860519,38287
"3792","United States",2007,6.6,78.1,2.12,301655953,38656
"3793","United States",2008,6.5,78.3,2.07,304473143,38161
"3794","United States",2009,6.4,78.5,2,307231961,36484
"3795","United States",2010,6.3,78.8,1.93,309876170,37266
"3796","United States",2011,6.1,78.9,1.9,312390368,37594
"3797","Uruguay",1960,57.7,67.95,2.88,2538651,4181
"3798","Uruguay",1961,56.4,68.19,2.89,2571691,4230
"3799","Uruguay",1962,54.9,68.39,2.89,2603887,4112
"3800","Uruguay",1963,53.6,68.55,2.87,2635128,4070
"3801","Uruguay",1964,52.7,68.67,2.86,2665387,4122
"3802","Uruguay",1965,52.1,68.74,2.84,2694535,4120
"3803","Uruguay",1966,51.7,68.78,2.83,2722874,4202
"3804","Uruguay",1967,51.2,68.8,2.83,2750093,4008
"3805","Uruguay",1968,50.5,68.82,2.84,2774771,4048
"3806","Uruguay",1969,49.6,68.84,2.87,2795044,4254
"3807","Uruguay",1970,48.6,68.88,2.9,2809799,4330
"3808","Uruguay",1971,47.9,68.94,2.94,2818269,4307
"3809","Uruguay",1972,47.8,69.01,2.97,2821437,4245
"3810","Uruguay",1973,48.5,69.1,2.99,2822084,4256
"3811","Uruguay",1974,49.3,69.23,2.99,2824069,4376
"3812","Uruguay",1975,49.4,69.39,2.98,2830172,4633
"3813","Uruguay",1976,48.6,69.58,2.95,2841436,4796
"3814","Uruguay",1977,46.5,69.8,2.91,2857107,4839
"3815","Uruguay",1978,43.2,70.05,2.85,2875970,5066
"3816","Uruguay",1979,39.5,70.32,2.79,2896021,5342
"3817","Uruguay",1980,35.5,70.6,2.72,2915775,5616
"3818","Uruguay",1981,32,70.89,2.67,2935036,5666
"3819","Uruguay",1982,29.4,71.17,2.61,2954281,5080
"3820","Uruguay",1983,27.6,71.46,2.57,2973461,4529
"3821","Uruguay",1984,26.4,71.72,2.55,2992648,4448
"3822","Uruguay",1985,25.3,71.97,2.53,3011907,4485
"3823","Uruguay",1986,24.3,72.2,2.52,3031032,4849
"3824","Uruguay",1987,23.2,72.41,2.52,3049962,5204
"3825","Uruguay",1988,22.1,72.61,2.52,3069094,5248
"3826","Uruguay",1989,21.1,72.81,2.52,3088985,5272
"3827","Uruguay",1990,20.3,73,2.52,3109987,5252
"3828","Uruguay",1991,19.6,72.6,2.51,3132048,5400
"3829","Uruguay",1992,19.1,73.2,2.49,3154853,5786
"3830","Uruguay",1993,18.9,73.2,2.46,3178156,5896
"3831","Uruguay",1994,18.5,73.3,2.43,3201604,6279
"3832","Uruguay",1995,18,73.4,2.4,3224807,6144
"3833","Uruguay",1996,17.5,73.5,2.36,3248039,6440
"3834","Uruguay",1997,16.8,73.7,2.33,3271014,6941
"3835","Uruguay",1998,16,74,2.3,3292134,7208
"3836","Uruguay",1999,15.3,74.3,2.27,3309318,7032
"3837","Uruguay",2000,14.6,74.6,2.24,3321242,6871
"3838","Uruguay",2001,14.1,74.8,2.22,3327105,6596
"3839","Uruguay",2002,13.7,75,2.21,3327770,6084
"3840","Uruguay",2003,13.3,75,2.19,3325637,6137
"3841","Uruguay",2004,12.8,75.3,2.17,3324096,6447
"3842","Uruguay",2005,12.4,75.5,2.16,3325608,6925
"3843","Uruguay",2006,12,75.7,2.14,3331041,7197
"3844","Uruguay",2007,11.5,75.7,2.12,3339750,7648
"3845","Uruguay",2008,11.2,76,2.11,3350832,8170
"3846","Uruguay",2009,11,76.2,2.09,3362761,8338
"3847","Uruguay",2010,10.6,76.2,2.08,3374414,9048
"3848","Uruguay",2011,10.3,76.3,2.07,3385610,9532
"3849","Venezuela",1960,59.9,60.08,6.62,8146845,5047
"3850","Venezuela",1961,58.1,60.69,6.64,8461684,5014
"3851","Venezuela",1962,56.6,61.3,6.63,8790590,5238
"3852","Venezuela",1963,55.3,61.91,6.58,9130346,5240
"3853","Venezuela",1964,54.2,62.51,6.5,9476255,5611
"3854","Venezuela",1965,53.1,63.09,6.37,9824694,5637
"3855","Venezuela",1966,52.2,63.66,6.2,10175143,5525
"3856","Venezuela",1967,51.3,64.22,6.01,10528054,5491
"3857","Venezuela",1968,50.3,64.77,5.81,10881995,5702
"3858","Venezuela",1969,49.2,65.3,5.61,11235492,5562
"3859","Venezuela",1970,48.1,65.8,5.4,11587758,5809
"3860","Venezuela",1971,46.8,66.27,5.22,11937803,5722
"3861","Venezuela",1972,45.5,66.72,5.05,12286434,5631
"3862","Venezuela",1973,44.2,67.14,4.91,12636971,5864
"3863","Venezuela",1974,42.9,67.53,4.78,12994025,5821
"3864","Venezuela",1975,41.7,67.9,4.67,13360988,5825
"3865","Venezuela",1976,40.5,68.23,4.57,13739142,6102
"3866","Venezuela",1977,39.2,68.52,4.48,14127790,6307
"3867","Venezuela",1978,37.9,68.79,4.39,14525929,6278
"3868","Venezuela",1979,36.6,69.04,4.3,14931741,6154
"3869","Venezuela",1980,35.2,69.3,4.2,15343917,5724
"3870","Venezuela",1981,33.9,69.57,4.1,15761800,5552
"3871","Venezuela",1982,32.7,69.85,4.01,16185895,5294
"3872","Venezuela",1983,31.5,70.17,3.93,16617343,4963
"3873","Venezuela",1984,30.5,70.53,3.86,17057786,4904
"3874","Venezuela",1985,29.6,70.89,3.79,17508059,4787
"3875","Venezuela",1986,28.6,71.27,3.73,17968530,4968
"3876","Venezuela",1987,27.6,71.63,3.67,18437737,5015
"3877","Venezuela",1988,26.6,71.95,3.6,18912431,5174
"3878","Venezuela",1989,25.6,72.24,3.52,19388262,4614
"3879","Venezuela",1990,24.7,72.5,3.45,19861959,4796
"3880","Venezuela",1991,23.9,72.4,3.37,20332247,5141
"3881","Venezuela",1992,23.3,72.4,3.29,20799471,5330
"3882","Venezuela",1993,22.9,72.5,3.22,21263994,5228
"3883","Venezuela",1994,22.6,72.4,3.15,21726808,4996
"3884","Venezuela",1995,22.1,72.7,3.08,22188671,5085
"3885","Venezuela",1996,21.5,73.1,3.02,22649212,4972
"3886","Venezuela",1997,20.8,73.6,2.97,23108003,5184
"3887","Venezuela",1998,20,73.6,2.92,23565734,5098
"3888","Venezuela",1999,20.2,70.2,2.87,24023355,4703
"3889","Venezuela",2000,18.5,73.8,2.82,24481477,4785
"3890","Venezuela",2001,17.9,73.8,2.78,24940223,4856
"3891","Venezuela",2002,17.4,73.8,2.74,25399143,4346
"3892","Venezuela",2003,16.9,73.5,2.7,25857553,3938
"3893","Venezuela",2004,16.4,74.3,2.66,26314483,4577
"3894","Venezuela",2005,15.9,74.6,2.63,26769115,4964
"3895","Venezuela",2006,15.4,74.5,2.6,27221228,5363
"3896","Venezuela",2007,15,74.4,2.56,27670659,5738
"3897","Venezuela",2008,14.7,74.2,2.53,28116716,5945
"3898","Venezuela",2009,14.5,74.4,2.5,28558607,5666
"3899","Venezuela",2010,14.3,74.9,2.47,28995745,5497
"3900","Venezuela",2011,14.1,74.8,2.44,29427631,5643
"3901","Zambia",1960,123.2,48.34,7.02,3049586,546
"3902","Zambia",1961,120.9,48.89,7.07,3142848,534
"3903","Zambia",1962,118.7,49.42,7.13,3240664,505
"3904","Zambia",1963,116.7,49.94,7.18,3342894,506
"3905","Zambia",1964,115.1,50.44,7.24,3449266,550
"3906","Zambia",1965,114,50.96,7.29,3559687,622
"3907","Zambia",1966,113.3,51.49,7.34,3674088,569
"3908","Zambia",1967,112.9,52.05,7.38,3792864,595
"3909","Zambia",1968,112.2,52.64,7.41,3916928,583
"3910","Zambia",1969,111.1,53.25,7.43,4047479,562
"3911","Zambia",1970,109.3,53.88,7.44,4185378,569
"3912","Zambia",1971,106.7,54.51,7.44,4331002,550
"3913","Zambia",1972,103.7,55.13,7.45,4484141,580
"3914","Zambia",1973,100.7,55.71,7.45,4644329,554
"3915","Zambia",1974,98.1,56.24,7.44,4810810,570
"3916","Zambia",1975,96.3,56.7,7.44,4983017,537
"3917","Zambia",1976,95.3,57.07,7.41,5160570,551
"3918","Zambia",1977,95.1,57.36,7.38,5343550,508
"3919","Zambia",1978,95.3,57.57,7.33,5532350,493
"3920","Zambia",1979,95.6,57.66,7.26,5727577,462
"3921","Zambia",1980,96.1,57.62,7.18,5929497,460
"3922","Zambia",1981,97,57.45,7.1,6138069,472
"3923","Zambia",1982,98.3,57.14,7.02,6352561,443
"3924","Zambia",1983,100.2,56.71,6.94,6571673,420
"3925","Zambia",1984,102.7,56.17,6.87,6793708,405
"3926","Zambia",1985,105.6,55.54,6.8,7017292,398
"3927","Zambia",1986,108.3,54.85,6.74,7242496,388
"3928","Zambia",1987,110.6,54.09,6.67,7469270,387
"3929","Zambia",1988,112.2,53.33,6.61,7696070,399
"3930","Zambia",1989,113.1,52.59,6.54,7921028,384
"3931","Zambia",1990,113.3,51.9,6.47,8143142,371
"3932","Zambia",1991,113,50.7,6.4,8361381,361
