"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"28260",29940,66,"Self-emp-inc",102663,4,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,0
"19609",20780,27,"Private",197380,12,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,0
"23001",24369,40,"Private",151408,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"7916",8417,25,"Private",213412,13,"Never-married","Tech-support","Unmarried","White","Male",0,0,40,0
"27367",28995,42,"Private",139126,9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,0
"11248",11951,35,"Private",276552,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,0
"8103",8613,19,"State-gov",431745,7,"Never-married","Other-service","Own-child","White","Male",0,0,30,0
"20889",22143,32,"Federal-gov",83413,13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,35,1
"18671",19777,20,"Private",493443,7,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"20455",21681,28,"Private",319768,14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,1
"28943",30660,72,"Private",165622,10,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,25,0
"21371",22646,27,"Private",215955,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",2829,0,40,0
"1227",1309,43,"Private",85995,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,0
"8563",9100,21,"Private",109952,6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,0
"19921",21109,30,"Private",158200,15,"Never-married","Prof-specialty","Own-child","Asian-Pac-Islander","Female",0,0,40,0
"23089",24461,19,"State-gov",194260,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,0
"16877",17882,68,"Private",73773,9,"Widowed","Sales","Not-in-family","White","Female",0,0,24,0
"27927",29589,28,"Private",116613,10,"Never-married","Tech-support","Own-child","White","Female",0,0,24,0
"3123",3335,26,"Private",209942,9,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,0
"18331",19419,26,"Private",89389,10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"17368",18404,45,"Private",36006,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,1
"9738",10344,39,"Self-emp-not-inc",331481,13,"Divorced","Craft-repair","Not-in-family","Black","Male",0,1669,60,0
"12175",12922,29,"Private",202878,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,0
"16121",17086,34,"Private",94413,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,1
"21664",22954,62,"Private",98076,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"19406",20563,43,"Self-emp-not-inc",35034,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,21,0
"29214",30953,75,"Private",239038,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,16,0
"935",997,45,"Private",89325,14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,0
"25935",27474,25,"Private",80312,11,"Never-married","Adm-clerical","Not-in-family","White","Female",4865,0,40,0
"8558",9095,24,"Local-gov",461678,6,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,0
"8439",8971,25,"Private",57512,10,"Never-married","Sales","Not-in-family","White","Male",0,0,45,0
"26092",27646,59,"Private",170104,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,50,1
"2394",2559,58,"State-gov",110517,16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",4064,0,40,0
"25112",26612,45,"Local-gov",33798,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"12584",13355,19,"Private",212468,10,"Never-married","Other-service","Own-child","White","Female",0,0,15,0
"14125",14974,24,"Private",68577,11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"11865",12600,49,"Private",176814,13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",5178,0,40,1
"5473",5850,19,"Private",167140,10,"Never-married","Other-service","Own-child","White","Male",0,1602,24,0
"4896",5238,21,"Private",209483,10,"Never-married","Sales","Own-child","White","Female",0,0,20,0
"11015",11707,38,"Private",304651,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,1
"23614",25019,39,"Private",176101,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"27578",29218,22,"Private",305466,9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"4367",4676,32,"Private",164243,9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,60,1
"12477",13244,58,"Private",56392,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"25257",26760,35,"Private",126569,9,"Divorced","Craft-repair","Own-child","White","Male",0,0,20,0
"30454",32280,36,"Private",258102,9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"8006",8512,48,"Self-emp-not-inc",51620,13,"Separated","Craft-repair","Not-in-family","White","Male",0,0,50,0
"28330",30012,51,"Private",392668,16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,84,1
"23740",25155,35,"Private",78247,11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,0
"405",428,23,"Private",204653,9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,72,0
"20847",22098,22,"Private",168187,10,"Never-married","Other-service","Unmarried","White","Female",0,0,50,0
"26223",27787,41,"Private",407425,8,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,0
"9256",9834,60,"Self-emp-not-inc",137733,13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,0
"30612",32446,61,"Private",190682,9,"Widowed","Craft-repair","Not-in-family","Black","Female",0,1669,50,0
"13940",14782,48,"Private",140782,14,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,1902,38,1
"4956",5301,41,"Private",323790,9,"Divorced","Handlers-cleaners","Unmarried","White","Male",0,0,55,0
"5557",5938,71,"Private",163385,10,"Widowed","Sales","Not-in-family","White","Male",0,0,35,1
"20521",21751,21,"Private",27049,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,12,0
"16126",17091,32,"Private",195000,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"3326",3550,25,"Private",251915,13,"Never-married","Sales","Own-child","White","Female",0,0,40,0
"14350",15209,20,"Private",153516,10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,0
"14571",15442,67,"Self-emp-not-inc",268514,13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,0
"25294",26799,20,"Private",373935,9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,0
"25033",26528,44,"Private",403782,11,"Divorced","Sales","Not-in-family","White","Male",0,0,45,0
"27247",28865,29,"Private",251854,13,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,0
"7914",8415,45,"Private",81132,10,"Married-civ-spouse","Craft-repair","Other-relative","Asian-Pac-Islander","Male",0,0,40,0
"8019",8525,46,"Private",159869,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"22183",23505,31,"Local-gov",153005,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"25779",27309,50,"Self-emp-not-inc",196504,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,23,0
"7709",8204,20,"Private",124751,10,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,20,0
"20858",22111,46,"Local-gov",297759,10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,0
"23073",24445,28,"Private",200733,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"3570",3813,26,"State-gov",70447,9,"Married-civ-spouse","Protective-serv","Husband","Asian-Pac-Islander","Male",0,0,40,1
"12383",13143,31,"Private",138416,3,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,56,0
"11508",12226,57,"Private",201112,12,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,0
"10",10,42,"Private",159449,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,1
"5978",6373,57,"Private",174353,9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,0
"2476",2651,23,"Private",334357,9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,0
"25841",27375,41,"State-gov",73199,13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,0
"10400",11048,43,"Private",216042,10,"Divorced","Tech-support","Own-child","White","Female",0,1617,72,0
"22547",23889,58,"Private",193568,7,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,0
"17962",19030,32,"Private",101709,13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,1
"14484",15352,43,"State-gov",159449,9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,0
"28941",30658,43,"Private",104660,14,"Widowed","Exec-managerial","Unmarried","White","Male",4934,0,40,1
"16934",17942,56,"Private",91545,6,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,36,0
"16204",17173,57,"Self-emp-inc",180211,15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,50,1
"21484",22762,39,"Private",138192,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"26027",27575,59,"Private",304779,4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"20321",21540,37,"Private",60313,9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,0
"1374",1469,24,"Private",42706,11,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,60,0
"29064",30797,40,"Local-gov",321187,13,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,45,0
"12622",13396,42,"Private",222884,13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,1
"12054",12794,33,"Private",236396,13,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,55,1
"21043",22302,42,"State-gov",148316,11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,1
"12642",13416,39,"Private",291665,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",4508,0,24,0
"3412",3645,25,"Private",333677,5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,0
"26082",27635,24,"State-gov",257621,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,0
"10441",11093,40,"Private",277647,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"26517",28094,25,"Private",131178,9,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,23,0
"19830",21016,40,"Private",114580,9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,24,1
"24533",25996,69,"Self-emp-not-inc",58213,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",20051,0,45,1
"16163",17130,36,"Private",209629,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"28464",30151,22,"Private",210781,13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,0
"23272",24653,27,"Private",50132,10,"Divorced","Sales","Not-in-family","White","Male",0,0,50,0
"4813",5146,42,"Private",195821,9,"Separated","Sales","Unmarried","White","Female",0,0,40,0
"11275",11978,41,"Local-gov",575442,10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,0
"18496",19595,44,"Self-emp-not-inc",218653,13,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,0
"19274",20423,48,"Self-emp-not-inc",296066,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,1
"2453",2625,42,"Private",235786,12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,1
"16848",17852,31,"Private",400535,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,0
"26309",27876,55,"Private",202220,9,"Married-civ-spouse","Other-service","Wife","Black","Female",2407,0,35,0
"12371",13131,51,"Local-gov",201560,13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,1
"16721",17714,21,"Private",189013,10,"Never-married","Sales","Own-child","White","Female",0,0,35,0
"3857",4128,39,"Self-emp-not-inc",126569,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,60,1
"17843",18901,44,"Private",232421,9,"Married-spouse-absent","Transport-moving","Not-in-family","Other","Male",0,0,32,0
"2558",2736,26,"Private",225279,10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1602,40,0
"1927",2053,18,"Private",283342,7,"Never-married","Other-service","Other-relative","Black","Male",0,0,20,0
"12279",13032,35,"Private",298635,13,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,50,0
"23619",25024,46,"Private",265105,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,1
"29519",31281,47,"Private",334039,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,44,1
"22738",24093,28,"Private",92262,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"27255",28873,30,"Private",212064,13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,0
"29832",31609,50,"Private",102346,13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,2415,20,1
"3060",3268,37,"Private",286026,9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"5381",5752,60,"Private",39952,5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2228,0,37,0
"1340",1431,49,"Private",147322,11,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,0
"23433",24830,21,"Private",177526,10,"Never-married","Other-service","Own-child","White","Male",0,0,40,0
"770",823,29,"Private",154411,11,"Never-married","Tech-support","Own-child","White","Male",0,0,40,0
"30608",32442,53,"Private",304504,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,45,1
"10702",11372,63,"Private",203783,9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,72,0
"15752",16693,29,"Private",190765,9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,44,0
"10380",11025,45,"Private",264526,12,"Divorced","Machine-op-inspct","Own-child","White","Male",0,0,40,0
"1292",1380,32,"Private",97429,13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,0
"8222",8737,46,"Private",174426,10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"24283",25728,18,"Private",57108,7,"Never-married","Sales","Own-child","White","Male",0,0,16,0
"4193",4489,25,"Private",34541,11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,0
"18235",19320,38,"Private",82552,9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",594,0,50,0
"22526",23867,28,"Private",33374,7,"Married-spouse-absent","Other-service","Unmarried","White","Female",0,0,35,0
"8543",9080,39,"Self-emp-inc",216473,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,1
"3571",3814,46,"Private",201217,9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"22522",23862,32,"Private",231263,10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,0
"24359",25809,36,"Private",153066,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,1
"2547",2725,45,"Local-gov",224474,13,"Divorced","Prof-specialty","Unmarried","White","Female",4934,0,50,1
"13554",14370,27,"Private",150025,9,"Never-married","Sales","Not-in-family","White","Male",0,0,40,0
"23940",25367,44,"Private",222703,4,"Married-civ-spouse","Machine-op-inspct","Husband","Other","Male",0,0,40,0
"17766",18823,38,"Private",52963,13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,0
"3150",3364,36,"Private",284616,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"15491",16418,43,"Private",195212,13,"Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,40,0
"12112",12855,49,"Private",177211,13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"7053",7500,37,"Private",176756,10,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,1485,70,1
"505",541,44,"Private",210525,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"6566",6989,63,"Private",346975,13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7688,0,36,1
