"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"21070",22329,54,"Private",202115,9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,1
"11881",12617,49,"Private",232586,3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"13696",14518,43,"Self-emp-not-inc",32451,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"5545",5925,43,"Private",104660,13,"Separated","Prof-specialty","Unmarried","White","Male",0,0,45,0
"26481",28058,35,"Private",341102,5,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,0
"13586",14404,40,"Private",365986,13,"Married-civ-spouse","Handlers-cleaners","Own-child","White","Male",0,0,40,1
"27380",29008,75,"Private",256474,14,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,16,0
"26608",28193,22,"Private",225156,9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"1393",1488,25,"Private",174592,9,"Never-married","Other-service","Own-child","White","Female",0,0,25,0
"29878",31658,67,"State-gov",261203,4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,35,0
"21696",22988,62,"Local-gov",140851,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,1
"12142",12886,25,"Private",111675,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,43,0
"18071",19145,37,"Private",133328,9,"Divorced","Sales","Unmarried","White","Female",0,0,40,0
"27320",28945,45,"Local-gov",54190,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,1
"3686",3940,36,"Private",160728,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,60,0
"26463",28039,32,"Private",141490,11,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,50,0
"24639",26107,48,"Private",85341,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"25201",26704,29,"Private",84560,9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,0
"20315",21533,25,"Self-emp-inc",98756,10,"Divorced","Adm-clerical","Own-child","White","Female",0,0,50,0
"25139",26639,55,"Self-emp-not-inc",185195,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,99,0
"16766",17766,23,"Private",291011,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"22563",23905,30,"Private",112358,13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,1
"11490",12205,28,"Federal-gov",42003,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,1
"19296",20447,34,"Private",114639,10,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,20,0
"19065",20201,37,"Private",202027,14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7688,0,50,1
"15666",16604,30,"Private",145231,12,"Divorced","Adm-clerical","Own-child","White","Female",0,1762,40,0
"13540",14354,27,"Private",265314,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,1
"28802",30510,22,"Private",112693,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,0
"2355",2518,51,"Private",106728,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,60,1
"24891",26377,23,"Private",378546,10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,0
"16434",17412,37,"Private",256636,9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"2536",2714,39,"Private",185520,10,"Divorced","Exec-managerial","Not-in-family","White","Female",8614,0,40,1
"877",937,47,"Private",21906,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,25,0
"12369",13129,42,"Local-gov",174575,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5178,0,40,1
"9175",9751,31,"Private",193231,13,"Never-married","Tech-support","Not-in-family","White","Male",3325,0,60,0
"9341",9923,19,"Private",111232,9,"Never-married","Sales","Own-child","White","Male",0,0,40,0
"20838",22088,53,"State-gov",105728,9,"Married-civ-spouse","Other-service","Wife","Amer-Indian-Eskimo","Female",0,0,28,1
"17178",18196,36,"Private",22494,10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,0
"20224",21432,39,"Private",139703,9,"Married-spouse-absent","Sales","Unmarried","Black","Female",0,0,28,0
"23178",24555,34,"State-gov",204461,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,1
"21545",22827,21,"Private",166851,9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,0
"18423",19518,20,"Private",259496,10,"Never-married","Sales","Own-child","White","Female",0,0,20,0
"2311",2468,46,"Private",62793,9,"Divorced","Sales","Other-relative","White","Female",0,0,40,0
"2997",3199,39,"Private",208778,9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,1
"24021",25453,45,"Private",100651,9,"Divorced","Other-service","Not-in-family","White","Male",0,1980,40,0
"14948",15842,23,"Private",198996,9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"29617",31383,26,"Private",73312,7,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,15,0
"28252",29932,51,"Private",328947,10,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"20733",21977,34,"Self-emp-not-inc",192259,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,1
"16752",17748,38,"Private",219546,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"9999",10618,42,"Private",204450,9,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,0
"7745",8241,76,"Self-emp-not-inc",225964,10,"Widowed","Sales","Not-in-family","White","Male",0,0,8,0
"29304",31048,45,"Private",191098,13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,0
"28932",30649,29,"State-gov",118520,9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,42,0
"23124",24499,56,"Private",199713,5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"700",748,32,"Private",267736,10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,0
"9832",10443,20,"Private",528616,3,"Never-married","Other-service","Other-relative","White","Male",0,0,40,0
"8603",9144,59,"Self-emp-not-inc",136413,4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,48,0
"17258",18284,38,"Private",29874,11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"1897",2020,23,"Private",193089,7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,0
"9444",10033,33,"Private",121904,10,"Never-married","Other-service","Not-in-family","White","Female",0,0,28,0
"16724",17717,29,"Local-gov",214706,9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,0
"13730",14557,31,"Private",237317,5,"Never-married","Craft-repair","Not-in-family","Other","Male",0,0,45,0
"1511",1615,26,"Private",161007,13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,0
"27455",29088,48,"Private",248254,10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7298,0,40,1
"3285",3507,23,"Self-emp-not-inc",208503,10,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,0
"15780",16721,51,"Self-emp-not-inc",155963,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,0
"22727",24081,40,"Private",55191,10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,0
"22184",23506,42,"Private",98211,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,45,1
"4508",4830,42,"Private",200187,11,"Divorced","Other-service","Unmarried","White","Female",0,0,32,0
"29351",31099,23,"Private",116830,8,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,0
"11543",12262,45,"Private",88781,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"23161",24538,50,"Private",192964,9,"Divorced","Sales","Unmarried","White","Female",0,0,65,0
"6962",7405,24,"Self-emp-inc",493034,9,"Never-married","Other-service","Not-in-family","Black","Male",13550,0,50,1
"5426",5800,20,"Private",130840,9,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,0
"5972",6367,59,"Private",216851,9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,0
"25684",27211,37,"Private",132879,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"27647",29289,19,"Private",100790,9,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"11003",11695,26,"Private",102476,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"28718",30422,24,"Private",437666,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",2885,0,50,0
"16828",17831,37,"Private",123833,10,"Never-married","Sales","Not-in-family","White","Male",0,0,60,0
"6736",7172,24,"Private",209770,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,8,0
"14283",15140,22,"Private",332194,10,"Never-married","Other-service","Own-child","Black","Male",0,0,40,0
"25179",26679,53,"Local-gov",124094,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",5013,0,35,0
"5612",5995,38,"Private",239755,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"22241",23568,48,"Self-emp-inc",51579,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,1
"20811",22059,26,"Private",102476,13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,25,0
"3678",3932,75,"Private",95985,3,"Widowed","Other-service","Unmarried","Black","Male",0,0,10,0
"10659",11324,18,"Self-emp-not-inc",379242,10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,0
"20408",21631,61,"Private",147393,15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,0
"9522",10119,41,"Private",355918,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,65,1
"11918",12656,36,"Self-emp-inc",216711,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,1
"2226",2377,43,"Private",129573,9,"Never-married","Sales","Not-in-family","Black","Female",0,0,44,0
"2615",2796,34,"Private",355571,9,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,40,0
"8",8,52,"Self-emp-not-inc",209642,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,1
"25730",27258,61,"Private",225970,9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,1
"26885",28487,24,"Private",403671,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,0
"6205",6611,29,"Private",178272,9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,0
"30542",32375,23,"Private",265077,11,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,0
"22260",23587,45,"Private",168283,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"12298",13053,38,"Private",103456,13,"Separated","Prof-specialty","Unmarried","White","Male",0,0,40,0
"30260",32077,59,"Federal-gov",293971,10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,1
"7776",8273,62,"Self-emp-not-inc",39630,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"18822",19939,30,"Private",226443,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,1
"30174",31982,26,"Private",53209,9,"Never-married","Other-service","Own-child","White","Male",0,0,40,0
"23476",24873,28,"Private",191342,10,"Never-married","Sales","Not-in-family","Other","Male",0,0,40,0
"4512",4834,26,"Private",154966,10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,1
"19755",20937,39,"Local-gov",214284,13,"Widowed","Prof-specialty","Unmarried","Asian-Pac-Islander","Female",0,0,10,0
"1069",1140,41,"Private",328447,2,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,0
"29173",30910,32,"Private",198183,10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,38,0
"12785",13568,22,"Private",177107,11,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,35,0
"27206",28821,47,"Private",70754,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"4353",4662,45,"Private",162187,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,52,1
"1958",2087,51,"Self-emp-inc",208302,12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,38,1
"8122",8632,37,"Private",69481,9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,0
"21562",22846,57,"Private",317847,14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,2824,50,1
"28955",30673,44,"Local-gov",177937,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,36,1
"12688",13463,55,"Self-emp-not-inc",111625,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"3636",3884,63,"Self-emp-not-inc",159715,6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"21870",23170,43,"Private",188905,3,"Separated","Machine-op-inspct","Not-in-family","White","Female",0,0,40,0
"15113",16014,41,"Private",105616,10,"Widowed","Adm-clerical","Unmarried","Black","Female",0,0,48,0
"8588",9126,19,"Private",169758,10,"Never-married","Sales","Own-child","White","Male",0,0,35,0
"10510",11166,36,"Private",272950,10,"Never-married","Sales","Not-in-family","White","Male",0,0,50,0
"10592",11253,26,"Private",137367,10,"Never-married","Handlers-cleaners","Other-relative","Asian-Pac-Islander","Male",0,0,44,0
"25947",27487,22,"Private",308334,9,"Never-married","Other-service","Own-child","White","Female",0,0,19,0
"15319",16238,43,"Federal-gov",115562,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"2167",2310,64,"State-gov",201293,9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,38,0
"22299",23627,27,"Local-gov",172091,9,"Never-married","Craft-repair","Unmarried","Black","Male",0,0,40,0
"21721",23015,38,"Local-gov",147258,9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,0
"19144",20285,34,"Private",263307,13,"Never-married","Sales","Unmarried","Black","Male",0,0,45,0
"14272",15128,51,"Self-emp-inc",338836,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"13871",14707,62,"Private",96099,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"21272",22543,42,"Private",171841,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,0
"22273",23601,41,"Private",599629,10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,1
"23726",25141,31,"State-gov",86143,9,"Never-married","Protective-serv","Other-relative","Asian-Pac-Islander","Male",0,0,40,0
"28442",30129,34,"Private",84154,13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,0
"23500",24900,51,"Private",355551,9,"Never-married","Craft-repair","Unmarried","White","Female",0,0,45,0
"9996",10615,39,"Local-gov",189911,7,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"22933",24298,32,"Private",170154,12,"Separated","Exec-managerial","Unmarried","White","Female",25236,0,50,1
"29800",31573,36,"Private",418702,11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"20317",21535,18,"Private",192485,8,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,20,0
"29971",31764,39,"Private",132879,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,1
"23663",25074,39,"Private",126494,9,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,0
"30699",32539,38,"Private",139180,13,"Divorced","Prof-specialty","Unmarried","Black","Female",15020,0,45,1
"1179",1258,57,"Private",141326,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,1
"22385",23716,25,"Private",212793,12,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,1
"1435",1531,47,"Private",232628,9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,0
"23274",24655,36,"Private",77820,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"25895",27432,24,"Private",267945,13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,0
"18654",19758,40,"Private",183765,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"19325",20477,24,"Private",321763,9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,38,0
"6466",6885,35,"Private",200426,11,"Married-spouse-absent","Prof-specialty","Unmarried","White","Female",0,0,44,0
"9417",10003,54,"Private",257337,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"8606",9147,37,"Private",218490,14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,1
"27795",29451,43,"Local-gov",155106,11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
