"","age","net","gun","sex","year","nruns","runs_again"
"5105",57,NA,101.1,"F",2007,3,FALSE
"5106",46,NA,117.8,"F",2007,3,FALSE
"5107",48,82.62,83.12,"F",2003,3,FALSE
"5108",48,NA,84.57,"F",2008,3,FALSE
"5109",42,70.4,70.95,"F",2004,3,FALSE
"5110",48,NA,94.42,"F",2007,3,FALSE
"5111",41,74.08,76.65,"F",2002,4,TRUE
"5112",44,76.47,79.43,"F",2006,3,FALSE
"5113",52,83.92,85.87,"F",2004,5,TRUE
"5114",34,88.4,92.98,"M",2002,3,FALSE
"5115",27,NA,98.18,"F",2008,3,FALSE
"5116",39,99.45,106.1,"F",2004,4,TRUE
"5117",26,103.8,111,"F",2006,3,FALSE
"5118",30,97.07,102.9,"F",2002,5,TRUE
"5119",32,NA,88.97,"F",2008,3,FALSE
"5120",44,133,134.8,"F",2005,3,FALSE
"5121",28,80.43,81.92,"F",2006,5,TRUE
"5122",30,74.18,75.62,"F",2003,3,FALSE
"5123",26,86.48,90.7,"F",2006,5,TRUE
"5124",29,100.4,107.8,"F",2001,6,TRUE
"5125",32,84.8,86.28,"F",2003,8,TRUE
"5126",27,NA,105.9,"F",2008,3,FALSE
"5127",36,103.8,107.6,"F",2001,4,TRUE
"5128",27,82.57,84.8,"F",2003,6,TRUE
"5129",27,NA,88.68,"F",2007,3,FALSE
"5130",32,NA,98.1,"F",2007,3,FALSE
"5131",22,NA,90.2,"F",2007,3,FALSE
"5132",42,72.4,72.45,"F",2003,4,TRUE
"5133",31,NA,72.18,"F",2007,3,FALSE
"5134",35,102.8,110.2,"F",2006,3,FALSE
"5135",29,90.72,98.55,"F",2004,4,TRUE
"5136",35,NA,97.7,"F",2007,4,TRUE
"5137",29,78.57,82.55,"F",2004,3,FALSE
"5138",26,NA,110.1,"F",2008,3,FALSE
"5139",41,NA,87.28,"F",2008,3,FALSE
"5140",26,86.45,90.13,"F",2005,3,FALSE
"5141",27,NA,91.42,"F",2008,3,FALSE
"5142",51,NA,118.4,"F",2008,3,FALSE
"5143",36,88.78,91.92,"F",2005,6,TRUE
"5144",25,87.72,89.48,"F",2004,4,TRUE
"5145",29,NA,88.03,"F",2008,3,FALSE
"5146",39,85.8,86.98,"F",2002,3,FALSE
"5147",33,NA,106.9,"F",2008,3,FALSE
"5148",32,82.13,89.1,"F",2004,3,FALSE
"5149",25,NA,106.4,"F",2008,3,FALSE
"5150",34,104.9,109.1,"F",2006,3,FALSE
"5151",29,66.03,66.1,"F",2006,5,TRUE
"5152",28,92.17,96.23,"F",2005,3,FALSE
"5153",31,NA,102.1,"F",2008,3,FALSE
"5154",47,NA,113.9,"F",2007,4,TRUE
"5155",30,90.88,90.88,"F",2003,3,FALSE
"5156",26,87.48,88.33,"F",2005,3,FALSE
"5157",24,NA,89.82,"F",2008,3,FALSE
"5158",28,96.95,102.4,"F",2001,3,FALSE
"5159",49,NA,78.88,"M",2007,3,FALSE
"5160",26,67.88,68.9,"M",2006,4,TRUE
"5161",43,NA,96.52,"M",2008,3,FALSE
"5162",29,85.38,89.73,"M",2005,4,TRUE
"5163",44,85.28,85.45,"M",2003,7,TRUE
"5164",30,75.98,76.6,"M",2003,4,TRUE
"5165",41,69.73,72.27,"M",2001,4,TRUE
"5166",43,68.4,68.63,"M",2001,7,TRUE
"5167",55,96.12,100.8,"M",2003,3,FALSE
"5168",29,69.03,70.77,"M",2006,3,FALSE
"5169",41,89.65,89.85,"M",2001,3,FALSE
"5170",36,61.25,61.4,"M",2003,8,TRUE
"5171",39,85.97,90.7,"M",2003,6,TRUE
"5172",44,85.7,85.92,"M",2002,7,TRUE
"5173",35,75.08,79.07,"M",2003,8,TRUE
"5174",43,91.22,91.22,"M",2005,6,TRUE
"5175",34,66.5,66.82,"M",2006,5,TRUE
"5176",40,64.3,64.58,"M",2003,4,TRUE
"5177",32,91.43,97.25,"M",2001,6,TRUE
"5178",43,88.7,92.22,"M",2005,4,TRUE
"5179",32,100.6,109,"M",2006,3,FALSE
"5180",30,83.2,85.23,"M",2004,3,FALSE
"5181",44,NA,84.13,"M",2008,3,FALSE
"5182",39,NA,78.8,"M",2008,3,FALSE
"5183",43,84.8,87.17,"M",2001,5,TRUE
"5184",43,83.75,87.5,"M",2003,4,TRUE
"5185",42,NA,70.35,"M",2008,3,FALSE
"5186",40,NA,72.38,"M",2007,3,FALSE
"5187",42,98.97,103.7,"M",2005,4,TRUE
"5188",39,NA,76.53,"M",2007,4,TRUE
"5189",41,NA,77.6,"M",2008,3,FALSE
"5190",48,79.8,81.03,"M",2006,3,FALSE
"5191",43,NA,84.23,"M",2007,4,TRUE
"5192",40,NA,76.22,"M",2008,3,FALSE
"5193",41,87.35,92.05,"M",2004,5,TRUE
"5194",51,68.72,69.18,"M",2001,3,FALSE
"5195",37,97.08,97.08,"M",2005,3,FALSE
"5196",38,NA,66.48,"M",2007,3,FALSE
"5197",43,72.35,72.75,"M",2001,5,TRUE
"5198",35,52.95,52.95,"M",2003,3,FALSE
"5199",31,NA,92.9,"M",2008,3,FALSE
"5200",28,96.63,102.1,"M",2005,3,FALSE
"5201",29,85.68,90.52,"F",2004,5,TRUE
"5202",34,NA,74.92,"M",2007,4,TRUE
"5203",39,NA,80.63,"M",2008,3,FALSE
"5204",30,81.08,85.7,"M",2002,6,TRUE
"5205",37,NA,69.45,"M",2008,3,FALSE
"5206",40,84.25,84.95,"M",2003,5,TRUE
"5207",29,NA,99.27,"M",2007,3,FALSE
"5208",32,NA,82.03,"M",2007,4,TRUE
"5209",28,78.78,80.53,"M",2001,6,TRUE
"5210",32,85.78,88.2,"M",2003,5,TRUE
"5211",28,NA,74.18,"M",2008,3,FALSE
"5212",38,105.9,112.2,"M",2003,3,FALSE
"5213",35,61.88,62.1,"M",2006,5,TRUE
"5214",31,117.6,119.6,"M",2003,4,TRUE
"5215",31,94.2,100.6,"F",2006,3,FALSE
"5216",40,NA,68.73,"M",2008,3,FALSE
"5217",66,NA,99.37,"F",2007,3,FALSE
"5218",30,64.58,65.02,"M",2003,3,FALSE
"5219",29,NA,69.2,"M",2007,3,FALSE
"5220",30,83.5,90.57,"M",2002,4,TRUE
"5221",25,NA,80.12,"M",2007,4,TRUE
"5222",30,96.88,99.13,"F",2004,3,FALSE
"5223",25,85.53,85.53,"F",2005,3,FALSE
"5224",29,95.22,100.6,"F",2004,3,FALSE
"5225",40,103.1,107.1,"F",2005,3,FALSE
"5226",31,NA,84.35,"F",2007,3,FALSE
"5227",32,NA,113.5,"F",2008,3,FALSE
"5228",39,78.67,79.63,"F",2006,4,TRUE
"5229",30,NA,82.72,"F",2007,3,FALSE
"5230",32,92.38,95.9,"F",2003,6,TRUE
"5231",28,90.02,92.52,"F",2001,8,TRUE
"5232",29,NA,102.4,"F",2007,4,TRUE
"5233",29,100,103.4,"F",2005,3,FALSE
"5234",33,102,109.6,"F",2004,4,TRUE
"5235",46,98.78,101.8,"F",2005,4,TRUE
"5236",59,69.72,69.83,"F",2001,5,TRUE
"5237",62,119.8,126.6,"F",2005,3,FALSE
"5238",43,111.6,117.2,"F",2002,5,TRUE
"5239",52,84.83,90.05,"F",2005,5,TRUE
"5240",30,NA,111.6,"F",2008,3,FALSE
"5241",48,69.47,69.5,"F",2006,4,TRUE
"5242",40,106,111.5,"F",2001,4,TRUE
"5243",36,NA,91.97,"F",2007,3,FALSE
"5244",28,58.73,58.8,"F",2002,3,FALSE
"5245",42,75.08,75.53,"F",2005,5,TRUE
"5246",25,92.28,97.72,"F",2005,3,FALSE
"5247",58,102.9,107.1,"F",2001,6,TRUE
"5248",36,NA,106,"F",2007,3,FALSE
"5249",29,101.6,103.3,"M",2003,3,FALSE
"5250",53,NA,107.4,"F",2008,3,FALSE
"5251",31,97.37,99.3,"M",2005,3,FALSE
"5252",37,NA,85.87,"M",2007,4,TRUE
"5253",36,101.3,105.5,"M",2003,6,TRUE
"5254",31,94.2,96.68,"F",2003,3,FALSE
"5255",44,104.1,105.1,"M",2006,4,TRUE
"5256",29,122.1,128.2,"M",2005,4,TRUE
"5257",38,111.3,113,"M",2005,4,TRUE
"5258",38,78.92,81.3,"F",2001,5,TRUE
"5259",34,138.2,146,"F",2004,3,FALSE
"5260",36,100.5,105,"F",2003,4,TRUE
"5261",65,104.5,104.8,"F",2005,3,FALSE
"5262",54,114.6,117.9,"M",2003,4,TRUE
"5263",56,105.6,111.2,"M",2002,4,TRUE
"5264",45,73.57,73.77,"F",2001,7,TRUE
"5265",36,89.68,92.78,"F",2005,6,TRUE
"5266",37,99.82,104.6,"F",2002,3,FALSE
"5267",29,90.42,93.8,"F",2004,5,TRUE
"5268",29,NA,93.15,"F",2008,3,FALSE
"5269",30,107.2,113.7,"F",2003,4,TRUE
"5270",27,77.77,78.22,"F",2002,5,TRUE
"5271",57,97.88,102.6,"F",2001,3,FALSE
"5272",32,111.6,116.6,"F",2004,3,FALSE
"5273",42,94,98.87,"F",2003,5,TRUE
"5274",41,67.03,67.32,"M",2002,4,TRUE
"5275",77,NA,157.8,"F",2007,3,FALSE
"5276",27,78.05,80.07,"M",2004,3,FALSE
"5277",56,92.88,96.3,"M",2003,8,TRUE
"5278",49,84.28,85.37,"M",2004,4,TRUE
"5279",29,112.7,119,"F",2003,5,TRUE
"5280",25,NA,75.33,"F",2008,3,FALSE
"5281",42,NA,84.37,"F",2008,3,FALSE
"5282",36,NA,85.23,"M",2008,3,FALSE
"5283",45,NA,90.7,"M",2007,3,FALSE
"5284",35,NA,101.1,"F",2007,4,TRUE
"5285",57,78.45,79.27,"M",2002,3,FALSE
"5286",34,NA,104.4,"F",2008,3,FALSE
"5287",35,107.3,114.3,"M",2005,3,FALSE
"5288",51,79.1,81.07,"M",2004,4,TRUE
"5289",47,96.55,102.3,"F",2001,5,TRUE
"5290",42,76.5,77.3,"M",2003,3,FALSE
"5291",35,105.5,111.5,"F",2004,4,TRUE
"5292",38,92.42,94.13,"F",2004,3,FALSE
"5293",25,93.68,97.7,"F",2006,3,FALSE
"5294",31,86.32,89.08,"F",2002,6,TRUE
"5295",26,86.28,89.4,"F",2001,4,TRUE
"5296",31,96.42,103.8,"F",2006,3,FALSE
"5297",39,118.1,123.5,"F",2002,3,FALSE
"5298",40,106.5,106.5,"F",2005,4,TRUE
"5299",32,115.2,120.4,"F",2001,3,FALSE
"5300",26,NA,110.4,"F",2007,4,TRUE
"5301",34,NA,93.28,"F",2008,3,FALSE
"5302",32,87.72,89.38,"F",2006,4,TRUE
"5303",30,91.37,93.4,"F",2003,3,FALSE
"5304",35,107.3,113.8,"F",2003,3,FALSE
"5305",42,92.47,95.58,"F",2004,4,TRUE
"5306",68,NA,81.72,"M",2007,3,FALSE
"5307",63,NA,107.3,"M",2008,3,FALSE
"5308",38,71.75,71.93,"M",2002,4,TRUE
"5309",59,NA,83.05,"M",2008,3,FALSE
"5310",32,110,114.2,"F",2003,4,TRUE
"5311",40,100.6,100.6,"F",2005,3,FALSE
"5312",41,91.32,94.95,"M",2003,4,TRUE
"5313",53,105.8,118,"M",2001,5,TRUE
"5314",30,NA,82.3,"M",2007,4,TRUE
"5315",49,95.02,96.98,"F",2004,3,FALSE
"5316",31,113.9,121.5,"F",2004,3,FALSE
"5317",37,112.2,115.7,"F",2001,4,TRUE
"5318",50,NA,86.33,"F",2007,3,FALSE
"5319",27,NA,82.37,"F",2008,3,FALSE
"5320",25,88.92,90.22,"F",2003,4,TRUE
"5321",36,79.38,80.98,"F",2004,4,TRUE
"5322",28,99.45,104.2,"F",2003,3,FALSE
"5323",38,100.8,108.2,"F",2003,4,TRUE
"5324",29,81.02,84.3,"F",2003,5,TRUE
"5325",30,87.3,90.12,"F",2001,6,TRUE
"5326",36,NA,111.6,"F",2007,3,FALSE
"5327",34,112.4,118.5,"F",2005,3,FALSE
"5328",48,88.02,88.73,"F",2002,6,TRUE
"5329",35,NA,65.48,"M",2007,4,TRUE
"5330",54,75.1,75.82,"M",2002,5,TRUE
"5331",40,85.27,91.53,"M",2005,3,FALSE
"5332",35,65.68,66.02,"M",2001,4,TRUE
"5333",65,96.82,99.5,"M",2001,5,TRUE
"5334",51,82.12,83.82,"M",2002,3,FALSE
"5335",36,67.92,68.63,"M",2006,3,FALSE
"5336",42,73.7,74.7,"M",2004,4,TRUE
"5337",50,63.07,63.13,"M",2003,3,FALSE
"5338",57,NA,110.2,"M",2007,3,FALSE
"5339",49,80.02,83.15,"M",2002,7,TRUE
"5340",39,68,68.35,"M",2004,6,TRUE
"5341",54,NA,91.78,"M",2008,3,FALSE
"5342",57,NA,93.3,"M",2008,3,FALSE
"5343",49,NA,78.85,"M",2007,4,TRUE
"5344",60,72.42,72.57,"M",2001,8,TRUE
"5345",37,95.73,101.9,"M",2003,3,FALSE
"5346",38,62.47,62.5,"M",2006,4,TRUE
"5347",32,97.95,100.3,"M",2005,3,FALSE
"5348",58,85.72,87.23,"M",2003,7,TRUE
"5349",38,79.95,85.42,"M",2006,3,FALSE
"5350",42,83.9,90.02,"M",2001,3,FALSE
"5351",40,55.7,55.73,"M",2001,10,TRUE
"5352",51,80.62,83.87,"M",2002,3,FALSE
"5353",43,73.85,74.97,"M",2004,4,TRUE
"5354",55,NA,88.28,"M",2007,4,TRUE
"5355",49,78.35,79,"M",2001,6,TRUE
"5356",32,96.67,102.2,"M",2003,7,TRUE
"5357",44,83.68,89.83,"M",2002,4,TRUE
"5358",41,NA,82.03,"M",2008,3,FALSE
"5359",54,102.8,107.3,"M",2002,3,FALSE
"5360",38,NA,73.9,"M",2008,3,FALSE
"5361",45,78.82,79.43,"M",2001,5,TRUE
"5362",36,71.08,71.58,"M",2004,3,FALSE
"5363",33,89.37,91.95,"M",2005,3,FALSE
"5364",42,105.5,107.9,"M",2001,8,TRUE
"5365",61,83.7,84.82,"M",2004,4,TRUE
"5366",49,89.88,91.4,"M",2001,4,TRUE
"5367",46,97.73,100,"M",2001,9,TRUE
"5368",40,92.28,98.75,"M",2004,3,FALSE
"5369",54,74.97,75.18,"M",2001,6,TRUE
"5370",57,NA,93.57,"M",2007,4,TRUE
"5371",48,82.55,84.27,"M",2001,5,TRUE
"5372",48,91.33,94.58,"M",2005,3,FALSE
"5373",29,88,88.13,"M",2002,3,FALSE
"5374",38,80.35,82.27,"M",2003,5,TRUE
"5375",48,NA,60.25,"M",2008,3,FALSE
"5376",40,101.3,106.9,"M",2001,4,TRUE
"5377",58,87.9,92.98,"M",2002,4,TRUE
"5378",54,74.4,74.82,"M",2006,5,TRUE
"5379",25,NA,54.62,"M",2007,3,FALSE
"5380",32,70,70.32,"M",2003,5,TRUE
"5381",43,78.57,79.78,"M",2002,5,TRUE
"5382",47,77.38,78.75,"M",2003,4,TRUE
"5383",42,67.62,67.95,"M",2003,3,FALSE
"5384",34,77.63,79.5,"M",2005,3,FALSE
"5385",40,98.13,103.2,"M",2002,5,TRUE
"5386",51,NA,88.23,"M",2008,3,FALSE
"5387",55,90.73,96.55,"M",2005,3,FALSE
"5388",53,94.77,95.47,"M",2002,5,TRUE
"5389",32,92.72,98.27,"M",2005,4,TRUE
"5390",41,119.3,122.8,"M",2003,5,TRUE
"5391",37,63.18,63.18,"M",2005,3,FALSE
"5392",42,83.77,86.17,"M",2001,3,FALSE
"5393",50,95.9,100.8,"M",2005,4,TRUE
"5394",43,NA,83.93,"M",2008,3,FALSE
"5395",57,80.73,80.87,"M",2005,3,FALSE
"5396",43,82.08,84.78,"M",2004,4,TRUE
"5397",49,73.6,74.1,"M",2002,3,FALSE
"5398",43,NA,84.57,"M",2007,3,FALSE
"5399",48,69.27,69.5,"M",2001,8,TRUE
"5400",41,66,66.67,"M",2004,4,TRUE
"5401",47,74.57,74.83,"M",2004,5,TRUE
"5402",65,NA,107.4,"M",2008,3,FALSE
"5403",35,75.57,81.48,"M",2005,3,FALSE
"5404",49,94.9,96.67,"M",2004,6,TRUE
"5405",45,82.05,83.95,"M",2006,5,TRUE
"5406",33,81.27,84.88,"M",2002,3,FALSE
"5407",37,88.27,94.55,"M",2003,3,FALSE
"5408",41,NA,62.75,"M",2008,3,FALSE
"5409",45,85.32,89.35,"M",2002,4,TRUE
"5410",39,67.78,68.05,"M",2002,5,TRUE
"5411",44,78.58,79.6,"M",2003,5,TRUE
"5412",41,70.78,71.4,"M",2002,7,TRUE
"5413",41,125.3,129,"M",2006,3,FALSE
"5414",55,88.6,91.08,"M",2001,5,TRUE
"5415",44,NA,95.87,"M",2008,3,FALSE
"5416",41,74.57,75.72,"M",2002,3,FALSE
"5417",38,88.88,92.22,"M",2006,3,FALSE
"5418",29,72.32,73.1,"M",2003,4,TRUE
"5419",52,78.27,78.62,"M",2006,4,TRUE
"5420",47,81.43,84.02,"M",2006,4,TRUE
"5421",47,93.32,98,"M",2005,3,FALSE
"5422",51,94.1,101.6,"M",2004,4,TRUE
"5423",44,94.12,97.38,"M",2001,5,TRUE
"5424",39,NA,99.37,"M",2008,3,FALSE
"5425",44,97.05,102.4,"M",2003,4,TRUE
"5426",31,62.77,62.9,"M",2004,7,TRUE
"5427",60,86.52,89.6,"M",2003,5,TRUE
"5428",37,85.65,87.32,"M",2006,4,TRUE
"5429",51,89.18,94.08,"F",2003,4,TRUE
"5430",38,93.03,94.82,"F",2006,3,FALSE
"5431",48,NA,91.27,"F",2007,4,TRUE
"5432",52,86.47,88.48,"F",2005,3,FALSE
"5433",32,101.6,106.2,"F",2006,3,FALSE
"5434",54,NA,107.4,"F",2007,3,FALSE
"5435",39,80.23,81.12,"F",2002,5,TRUE
"5436",58,104.7,106.6,"F",2003,4,TRUE
"5437",60,122.2,124.6,"M",2005,3,FALSE
"5438",42,104.4,112.9,"F",2006,3,FALSE
"5439",45,98.62,101.2,"F",2001,8,TRUE
"5440",55,95.78,97.1,"M",2005,4,TRUE
"5441",38,65.65,65.75,"F",2005,3,FALSE
"5442",36,90.63,96.2,"F",2004,3,FALSE
"5443",37,NA,100.1,"F",2008,3,FALSE
"5444",58,101.9,106.1,"F",2002,4,TRUE
"5445",35,98.7,103.1,"F",2001,7,TRUE
"5446",42,98.5,102.4,"F",2005,3,FALSE
"5447",27,77.17,78.35,"F",2001,3,FALSE
"5448",29,129.4,138.8,"F",2006,3,FALSE
"5449",34,86.95,92.57,"F",2004,3,FALSE
"5450",47,76.37,78.33,"F",2004,3,FALSE
"5451",32,95.67,100.1,"F",2002,6,TRUE
"5452",47,91.95,98.25,"F",2003,3,FALSE
"5453",40,87.98,93.07,"F",2002,5,TRUE
"5454",49,NA,94.55,"F",2007,4,TRUE
"5455",34,78.7,78.97,"F",2002,4,TRUE
"5456",47,89.93,90.4,"F",2002,7,TRUE
"5457",35,97.45,99.82,"F",2003,6,TRUE
"5458",38,NA,91.97,"F",2008,3,FALSE
"5459",42,101.7,102.7,"F",2001,3,FALSE
"5460",60,126.2,131.8,"F",2003,3,FALSE
"5461",61,128.3,134.5,"F",2003,4,TRUE
"5462",43,112.2,118.3,"F",2003,4,TRUE
"5463",47,78.63,79.08,"F",2002,3,FALSE
"5464",44,106.9,108.7,"F",2003,3,FALSE
"5465",45,101.7,106.5,"F",2005,3,FALSE
"5466",40,132.6,137.1,"F",2002,5,TRUE
"5467",40,75.37,75.72,"F",2004,4,TRUE
"5468",47,90.27,92,"F",2003,3,FALSE
"5469",53,96.37,100.6,"F",2005,3,FALSE
"5470",38,96.8,99.15,"F",2004,3,FALSE
"5471",47,93,97.9,"F",2003,3,FALSE
"5472",51,91.87,93.35,"F",2001,6,TRUE
"5473",37,74.17,75.57,"F",2003,6,TRUE
"5474",40,89.92,92.03,"F",2003,4,TRUE
"5475",33,78.73,79.52,"F",2003,4,TRUE
"5476",41,88.8,92.85,"F",2001,4,TRUE
"5477",52,112,119.8,"F",2006,3,FALSE
"5478",32,102,105,"F",2002,5,TRUE
"5479",48,83.3,85.52,"F",2006,4,TRUE
"5480",33,NA,100.6,"F",2007,4,TRUE
"5481",42,NA,96.23,"F",2007,4,TRUE
"5482",39,101,107.8,"F",2005,5,TRUE
"5483",55,NA,99.53,"F",2008,3,FALSE
"5484",32,NA,100.3,"F",2008,3,FALSE
"5485",48,97.62,100.2,"F",2005,6,TRUE
"5486",37,100.6,106.8,"F",2004,3,FALSE
"5487",43,87.52,89.27,"F",2001,5,TRUE
"5488",41,115.9,119.7,"F",2005,3,FALSE
"5489",25,NA,94.98,"F",2007,4,TRUE
"5490",33,57.45,57.45,"F",2005,3,FALSE
"5491",38,92.8,96.8,"F",2004,4,TRUE
"5492",43,NA,104.2,"F",2008,3,FALSE
"5493",45,92.13,95.22,"F",2002,7,TRUE
"5494",41,100.8,105.5,"F",2005,5,TRUE
"5495",35,102.1,104.3,"F",2003,3,FALSE
"5496",41,79.57,82.28,"F",2005,4,TRUE
"5497",36,NA,95.98,"F",2008,3,FALSE
"5498",26,87.65,89.6,"F",2002,7,TRUE
"5499",42,NA,93.65,"F",2007,3,FALSE
"5500",34,92.88,95.68,"F",2004,3,FALSE
"5501",51,NA,98.33,"F",2008,3,FALSE
"5502",40,66.62,66.87,"F",2004,5,TRUE
"5503",31,100.1,101.5,"F",2004,5,TRUE
"5504",30,102,104.7,"F",2004,4,TRUE
"5505",49,81.9,82.7,"F",2002,9,TRUE
"5506",28,81.03,82.12,"F",2003,3,FALSE
"5507",30,NA,98.5,"F",2008,3,FALSE
"5508",38,73.67,73.92,"F",2002,5,TRUE
"5509",31,NA,85.8,"F",2008,3,FALSE
"5510",54,NA,109.6,"F",2008,3,FALSE
"5511",38,NA,68,"M",2008,3,FALSE
"5512",28,94.6,97.57,"F",2003,4,TRUE
"5513",38,88.88,93.42,"F",2002,6,TRUE
"5514",37,112.5,119,"F",2006,4,TRUE
"5515",35,NA,85.22,"F",2007,4,TRUE
"5516",40,111.1,111.1,"F",2005,3,FALSE
"5517",35,87.47,92.98,"F",2006,5,TRUE
"5518",38,NA,65.65,"F",2007,3,FALSE
"5519",44,82.32,85.67,"M",2006,5,TRUE
"5520",32,88.08,89.6,"F",2001,7,TRUE
"5521",45,91.35,93.93,"F",2004,4,TRUE
"5522",27,86.1,92.28,"F",2004,3,FALSE
"5523",64,95.58,96.87,"F",2001,8,TRUE
"5524",46,91.4,93.82,"F",2005,4,TRUE
"5525",40,83.02,85.15,"F",2003,4,TRUE
"5526",28,71.57,71.78,"F",2001,6,TRUE
"5527",30,NA,103.1,"F",2008,3,FALSE
"5528",36,72.35,72.87,"F",2003,6,TRUE
"5529",33,NA,92.82,"F",2008,3,FALSE
"5530",40,85.97,86.48,"F",2003,5,TRUE
"5531",34,NA,84.77,"F",2007,4,TRUE
"5532",36,NA,99.27,"F",2008,3,FALSE
"5533",31,NA,73.07,"F",2008,3,FALSE
"5534",32,97.43,102.8,"F",2002,6,TRUE
"5535",31,NA,77.48,"F",2008,3,FALSE
"5536",30,89.28,91.22,"F",2002,3,FALSE
"5537",39,59.45,59.45,"F",2005,3,FALSE
"5538",30,NA,89.47,"M",2008,3,FALSE
"5539",32,85.65,90,"M",2003,4,TRUE
"5540",61,NA,75.2,"M",2007,3,FALSE
"5541",57,NA,88.43,"M",2007,3,FALSE
"5542",45,83.78,84.7,"M",2005,3,FALSE
"5543",41,NA,78.57,"M",2007,4,TRUE
"5544",37,NA,89.88,"M",2008,3,FALSE
"5545",35,81.57,85.23,"M",2006,4,TRUE
"5546",54,104.9,108.8,"M",2005,3,FALSE
"5547",39,55.42,55.45,"M",2001,8,TRUE
"5548",30,91.4,97.12,"M",2005,3,FALSE
"5549",42,77.97,78.42,"M",2004,4,TRUE
"5550",34,97.28,99.52,"M",2004,4,TRUE
"5551",26,67.65,67.97,"F",2004,5,TRUE
"5552",29,NA,83.95,"F",2007,3,FALSE
"5553",50,NA,92.03,"M",2008,3,FALSE
"5554",46,NA,76.7,"M",2007,3,FALSE
"5555",46,112.2,116.5,"F",2001,3,FALSE
"5556",47,113.6,115.5,"F",2005,5,TRUE
"5557",33,NA,94.03,"F",2008,3,FALSE
"5558",47,NA,94.25,"F",2007,3,FALSE
"5559",27,53.6,53.6,"F",2002,3,FALSE
"5560",45,100.8,104.4,"F",2001,4,TRUE
"5561",38,NA,109.2,"F",2007,3,FALSE
"5562",41,100,102.7,"F",2002,4,TRUE
"5563",41,108.9,116.4,"F",2006,3,FALSE
"5564",63,95.32,99.48,"M",2003,3,FALSE
"5565",44,107.8,113.2,"M",2003,7,TRUE
"5566",45,NA,89.33,"M",2007,4,TRUE
"5567",29,NA,95.97,"F",2007,3,FALSE
"5568",42,93.03,95.05,"F",2004,6,TRUE
"5569",45,NA,115.8,"F",2008,3,FALSE
"5570",68,NA,114.8,"F",2008,3,FALSE
"5571",45,113.8,123.3,"F",2001,3,FALSE
"5572",45,101.1,104.7,"F",2005,3,FALSE
"5573",42,NA,112.1,"F",2008,3,FALSE
"5574",47,112.6,117.6,"F",2003,4,TRUE
"5575",37,95.05,96.72,"F",2001,4,TRUE
"5576",36,84.45,86.48,"F",2003,6,TRUE
"5577",45,NA,72.18,"M",2007,4,TRUE
"5578",36,NA,103,"M",2007,3,FALSE
"5579",55,93.53,97.18,"M",2002,4,TRUE
"5580",40,57.37,57.4,"M",2001,6,TRUE
"5581",51,NA,100.4,"M",2007,4,TRUE
"5582",47,81.03,85.28,"M",2005,3,FALSE
"5583",49,76.43,77.68,"M",2001,4,TRUE
"5584",44,77.73,78.18,"M",2002,7,TRUE
"5585",61,NA,94.28,"M",2008,3,FALSE
"5586",34,107.5,107.5,"M",2005,4,TRUE
"5587",38,65.53,66.28,"M",2006,4,TRUE
"5588",34,NA,87,"M",2008,3,FALSE
"5589",30,85.28,87.38,"F",2004,3,FALSE
"5590",44,NA,74.82,"F",2007,4,TRUE
"5591",53,NA,86.43,"F",2008,3,FALSE
"5592",43,99.03,103.9,"F",2002,4,TRUE
"5593",34,93.88,99.57,"F",2004,3,FALSE
"5594",45,91.08,91.08,"F",2005,4,TRUE
"5595",40,94.97,95.97,"F",2004,4,TRUE
"5596",26,86.6,88.92,"F",2005,4,TRUE
"5597",42,88.37,90.25,"F",2004,3,FALSE
"5598",42,91.88,98.77,"M",2004,4,TRUE
"5599",26,116.4,118.8,"M",2005,6,TRUE
"5600",32,NA,112.6,"M",2007,3,FALSE
"5601",48,97.07,98.82,"M",2003,4,TRUE
"5602",51,72.77,73.42,"M",2006,5,TRUE
"5603",44,68.88,69.22,"M",2006,3,FALSE
"5604",69,NA,89.65,"M",2008,3,FALSE
"5605",55,79.52,79.82,"M",2002,6,TRUE
"5606",34,77.63,78.63,"M",2002,3,FALSE
"5607",32,67.33,67.57,"M",2001,5,TRUE
"5608",33,76.85,79.22,"M",2004,3,FALSE
"5609",32,78.67,85.97,"M",2004,4,TRUE
"5610",65,124.1,129.1,"M",2001,3,FALSE
"5611",32,107.9,111.1,"M",2004,5,TRUE
"5612",47,75.05,75.6,"M",2004,5,TRUE
"5613",56,73.97,74.17,"M",2003,5,TRUE
"5614",56,81.77,82.67,"M",2003,3,FALSE
"5615",42,85.92,87.62,"M",2001,10,TRUE
"5616",52,80.2,83.9,"M",2002,4,TRUE
"5617",60,92.1,94.77,"M",2004,3,FALSE
"5618",36,70.8,71.27,"M",2003,4,TRUE
"5619",42,81.6,82.17,"M",2002,5,TRUE
"5620",58,88.1,88.77,"M",2004,3,FALSE
"5621",52,88.38,90.6,"M",2005,3,FALSE
"5622",34,NA,90.05,"M",2007,3,FALSE
"5623",46,82.78,86.25,"M",2003,4,TRUE
"5624",41,NA,84.53,"M",2007,4,TRUE
"5625",57,118.2,124,"M",2003,6,TRUE
"5626",57,93.98,93.98,"M",2003,3,FALSE
"5627",56,105.4,113.3,"M",2005,3,FALSE
"5628",36,NA,73.57,"M",2007,3,FALSE
"5629",43,116.2,121.2,"M",2005,5,TRUE
